comment,sentiment_gemini,sentiment_vader,sentiment_textblob
ha ha ha ha ha ha ha ha ha readem and weep or should i say whine suckeeeeer lmao,0.0,0.946,0.6
glad i dont live in nyi own an apartment building and condos and i always want the best deal from the bank bank happy im happy government mind your own business,0.45,0.9423,0.6337662337662336
ms habba donald trumps lawyer said that its better to be pretty than smart this is the verdict that pretty gets you lol,-0.67,0.9371,0.4028571428571428
romans 323 for all have sinned and come short of the glory of god romans 623 for the wages of sin is death but the gift of god is eternal life through jesus christ our lord acts 837 and philip said if thou believest with all thine heart thou mayest and he answered and said i believe that jesus christ is the son of god romans 109 that if thou shalt confess with thy mouth the lord jesus and shalt believe in thine heart that god hath raised him from the dead thou shalt be saved corinthians 1534 for i delivered unto you first of all that which i also received how that christ died for our sins according to the scriptures and that he was buried and that he rose again the third day according to the scriptures ephesians 289 for by grace are ye saved through faith and that not of yourselves it is the gift of god not of works lest any man should boast,0.25,0.936,0.1299999999999999
anyone wanna make a fun bet we will both mark a date in our calanders like 9 months from now we will then return to this comment thread and one of us will say i told you so if i am the one who gets to say i told you so then you have to admit youve been lied to for the last 8 years if you are the one that gets to say it then i will admit ive been bamboozled this whole time disclaimer ive played before and am undefeated but if youre so confident play this case will be overturned after appeal and trump will be president bonus democrats will say its russias fault,0.2,0.9354,0.25
this was a tremendous victory the most beautiful victory we were expected to pay 357 million but now only 355 million this is the most beautiful victory for all americans so much winning,1.0,0.9349,0.4291666666666666
what a great day in america to shut down trump from doing business in new york for a period of 3 years plus pay up 357 million this good news coming into a holiday weekend presidents dayweekend great day for democracy vote blue entire ballot 2024,0.0,0.931,0.3258297258297258
trump i only hire the best people alina habba i would rather be dumb and pretty than smart pretty and capable of helping my client,-0.5,0.93,0.2198979591836734
admittedly im kind of giddy at the thought of trumps crazypatrotic supporters many being military active retired teaching a class on retribution ha ha ha ha ha,-0.15,0.9288,0.2166666666666666
yeah next please also go after ron desantis and vivek ramaswamy also i would like to add megyn kelly greg gutfeld and my nextdoor neighbor connie can we please get the dept of justice and attorney general to go after them all thanks,-0.4,0.9274,0.0833333333333333
reading the comments i do not believe a single person knows what this case was about trump didnt owe taxes didnt owe bills nothing like that the case was weather trump inflated the values of his home and business to secure loans thats it a judge who already said trump was guilty before day one of court handed down an official verdict today yeah im sure thats legit this is nothing more than politicians a crocked judge and an attorney trying to assure trump is not reelected with no witness no evidence nothing thing is though his support just keeps growing even lifelong dems can see the writing on the wall and are walking away from the party the more dems throw things at the wall to see if they stick trump will appeal and win with a real judge who cant be bought by the dems and we all know it and for the petes sake people if youre going to comment on a story please understand what the story is and dont comment with made up lies just to throw dirt thats just sad and makes you look obtuse,-0.5,0.9241,0.143001443001443
perspective from an independent all this has done is galvanize his supporters youve now got people that are twice as passionate about getting him reelected ive asked some of my left leaning independent friends how these court cases have resonated with them the consensus is they are inclined to vote third party or not at all i heard several people say the justice system was being used as a weapon or political instrument,0.0,0.9231,-0.0071428571428571
thank you everyone for a great and wonderful job but most of all thank you for caring for our country and the american people,0.6,0.9217,0.575
trumps supporters are going to have a tough time coming to grips and what he did here not this wont even register on their dumbeddown radar polls next week will be saying they are more likely to vote for him now regardless a win is a win and im going to enjoy the heck out of this week while it lasts,0.0,0.9217,0.3015873015873015
wow democrat justice department democrat judges democrat news media and your political opponents have their business their assets and their freedom taken away joe putin 81000000 votes this is what you get,-0.9,0.9201,0.05
sorry trump wins again penalties are too soft money award too low business licenses are only 3 years he can still survive in ny we were expecting a much harsher judgement but the judge was way too nice althought highly professional now we are back to the beginning mr bragg give us justice please,0.0,0.9194,0.0888888888888888
this is a great day for the state of new york because now all these hundreds of millions of dollars coming in to the state can now go to the immigration situation in new york city as a democrat i would like to personally thank all the maga republicans throughout the country for giving trump all of their hardearned money and their paychecks if it wasnt for all the maga republicans giving trump their paychecks the state of new york would not have such a mighty windfall and all this money can now go to the immigrant situation in the city of new york,0.0,0.9169,0.2181818181818181
hold on upright trump psalm 3735 i have seen the wicked in great power and spreading himself like a green bay tree 36 yet he passed away and lo he was not yea i sought him but he could not be found 37 mark the perfect man and behold the upright for the end of that man is peace,0.0,0.9169,0.5333333333333333
hes not going to be able to serve as an officer of a corporation not going to be able to get loans not going to be able to vote but perfectly fine to be president of the united states go figure,-0.587682135,0.9136,0.4791666666666667
the beauty of me is that im very rich lets just see how rich,0.5,0.9116,0.43125
too much winning donnie 355 million wins dont forget the e jean carrol win too,0.6,0.9112,0.5333333333333333
attention to the most devoted christian conservative people who never miss church day maga cultists your souls and your money do not belong to you it belongs to the vulgar son of your god in heaven send in every single penny to the qanonwhite supremacist headquarters in order to save him,-1.0,0.9107,-0.0678571428571428
to all the happy communistsdemocrats fascists who are applauding this trumps mara lago property is worth over two hundred million dollars the judge said no its only worth 18 million do you really think this is how our justice system should work in america using it to go after political opponents like russia does or china,-0.8,0.91,0.2666666666666666
wow just wow careless speaking and just being against just everyone he talked way to much i mean your not a politician also government could use that 355 million thank you scrooge mc donald mc loving duck,0.0,0.91,-0.0025
trump wins again wow id think hed get tired of all that winning i wonder what trumps next grand prize is gonna be some kind of allexpense paid vacation ill bet,0.5,0.91,0.1375
i am rich i am really rich yes sir we know and we know you will not have any problems paying us 355 million,-0.3,0.9088,0.375
celebrate good times come on this makes me so happy,1.0,0.907,0.75
great news for justice even rich con men are not above the law,0.7,0.9022,0.3916666666666666
im not on anyones side but this stuff looks like a good old fashioned lynching this is looking like the game monopoly you dont play by the rules they take your toys away the judge literally looks like some ancient depiction of a demonhuman hybrid,0.0,0.901,0.1333333333333333
glory glory hallelujah couldnt have happened to a more deserving set of people,0.0,0.9001,0.55
we got this the maga crowd made up of all races sexes color creeds and political parties vs the democratic socialist hll bent on fundamentally changing our nation as china joe promised this time without the dem cheating reelect a dem or uniparty member and they will only double down thank god for the electoral college trump 2024 to clean up this mess and slow socialist coup and maga a,-0.7,0.8984,-0.0376984126984127
just like his slumlord father fred who was blackballed from doing business in nyc and his grandfather before him who was kicked out of the country for running rinkey dink scams dopey donald once again demonstrates that he thinks special rules apply to him just because hes an entitled 2nd generation immigrant who won the lottery people get annoyed when you rip them off and nonstop make mouth noises that have nothing to do with reality donaldthecheckdodger and his empire of scams folding like a house of cardshe could have had a nice comfortable american dream life if he wasnt so greedy,-0.695,0.8973,0.1595238095238095
do not believe anything the news media says about delusional donnas chances of winning the presidency periat the judge has banned her for 3 years because shell be criminally convicted in march will quickly lose all appeals be ricoed and sent to the big house let me be clear scotus will not shall not and must not subvert the will of the hidden government in its ability to do what it does best off to prizo u go ms donna enjoy it,0.0,0.8957,0.2208333333333333
mr wonderful of sharktank said what trump did is common practice in real estate yeah wow keep it up cnn keep solidating trumps voter base all the jobs this guy created means nothing to these people,-0.6,0.8934,0.0399999999999999
wow its a great day party time,1.0,0.891,0.45
hahaha breathe hahaha the beginner of justice,0.75,0.891,0.2
its times like this that im reminded of that great mexican philosopher tuco when he said circa 1964 ahhh like beeg fat mens like ju because when ju fall dow ju make a whole lotta noise an sometimes ju doan git back up,-0.12,0.891,0.25
trump is a successful businessman the business is scamming americans but he sure is successful at it,-0.25,0.8898,0.6666666666666666
with all these judgements against trump he should be broke in no time all his assets should be taken or have leans in them this makes me happy finally seeing him actually face the music trumps mo is tho delay delay delay and appeal appeal appeal and then blame blame blame he will never admit to anything its always somebodys fault its always the democrats trying to stop him from becoming president its bidens doing its obama planning his demise or its not a crime hes always right never wrong im sick of trump i do not condone what happened to jfk or mlk but it would not bother me one bit if i turned on the news and found out that trump and putin were jfkd minutes apart as a matter of fact i would celebrate i would actually take the day off and party like a rock star,-0.95,0.8888,0.1339285714285714
yet another miscarriage of justice but trump will appeal and the judgement will be cancelled hope he pulls everything out of ny and moves to somewhere that isnt run by a bunch of crooks and all the people will be out of a job who work for him im sure they will really appreciate that da who started this and that bent judge,-0.5,0.8883,0.35
trump clearly will appeal and win dems just upset now because hes clearly going to win the election,0.75,0.886,0.45
zelenskys passion of bonding with people thru comedy and songs has led him to this most important role for ukrainians and for a better world for goodness sake now is the time to stop tyrants striving for a dystopian world,0.0,0.8832,0.4666666666666666
such great newsi hope to see that for sale sign on trump tower and mar a lago pretty soon,0.0,0.8807,0.35
it looks like the bigtime businessman will need training wheels going forward for at least a while of course all of this is mute because the criminal cases are going to open up a whole different kind of issue to trump limitations on his freedom and remaining freedom time all of these are important for the next president so they understand to stay clear of specific issues called criminal activity clearly the lessons of nixon were not sufficient to deter trump,-0.75,0.8807,0.0249999999999999
yay yay and thrice yay,1.0,0.8807,0.0
judge trial by the judge that said trumps mara largo property was worth 110 or 120 the real value the banks valued lol ok,-0.179,0.8807,0.45
america has officially become a banana republic there is no turning back when you weaponize the legal system to go against political opponents the tables will turn and the shoe will be on the other foot this is now acceptable and celebrated good luck coming back from this america,-0.6,0.8807,0.1607142857142857
justice for ejean carroll justice for new york justice for america,0.7236842105263158,0.8807,0.1363636363636363
welcome to the ussr whats the difference now this is a political attack nothing more when actions like this are celebrated god help us all,-0.75,0.8797,0.4125
come on maga step up to the plate and save the billionaire hahaha way to go stable genius hahaha oh man what a goof if your on the orange balloons pay roll i feel for ya ya no i dont,-0.6000000238418579,0.875,0.2
i am palestinian and trump is my next president and the president of the world and biden and blinken are in the dustbins of history a conspiracy by bidens supporters against the best president who brought peace to the world and the history of the united states,0.8,0.875,0.5
today is a beautiful day thank you judge you are a national hero,1.0,0.875,0.85
apparently nobody in this comment section understands how real estate companies work this trial is clearly just political persecution and those cheering it on deserve to have biden as your president if only the rest of us didnt have to suffer the consequences as well,0.0,0.8735,0.07
all the communist who hate the rich are loving this i predict trump will get a fair hearing and he will win his appeal trump2024 blacks4trump,0.0,0.872,0.3349999999999999
so much winning lol keep on that winning streaks better get your orange ass to russia asap,0.5,0.8696,0.575
the definition of winning must have changed i thought the winners always came away with the prize,-0.4,0.8689,0.5
corrupt media corrupt ny court system corrupt prosecutor corrupt judge the american people knew how this corruption would play out when honest judge sees the corruptionnot one dime will be paid to anyone trump for president 2024 cant waite to see president trump back in the white house making america great maga maga maga,-0.5,0.8689,-0.0666666666666666
he will appeal and win this is such a joke he seems to alway win against simple minded democrats,-0.62,0.8689,0.4
thank you lord for bringing justice to trump god bless america,0.8,0.8689,0.0
good luck with that lol trump collects money he doesnt pay it out im sure when he gets re elected he will pardon or dismiss that somehow that judge may regret doing that,-0.4,0.8688,0.6666666666666666
trump will appeal this fake case and win trump will also win 2024 i bet many businesses and business owners will be bailing out of new york for free states like florida and texas,0.75,0.8682,0.356060606060606
hey magano worriestrump is bigly rich this is a nothing burger trump is probably laughing because of how little money this is good job trump,0.5,0.8658,0.2958333333333333
he paid all the banks with interest and they loved doing business with him he also built up the city and this is how hes paid back i hope all businesses leave the city,-0.2,0.8625,0.35
tds is strong here there are those that dont owned nothing love evil outcomes,-0.678,0.8614,-0.0222222222222222
looks like the communist party succeeded dont cry one day when it comes back at you karma,-0.5,0.8609,0.0
yes because no other celebrity or politician has ever lied about their actual wealth to make themselves look better to make themselves seem better qualified for loans or business dealings and things like that,-0.75,0.8555,0.265625
this is what winning winning by a lot winning so much you would be sick if it looks like,1.0,0.8555,0.1971428571428571
cmon magats heres your chance to prove how loyal you are to your dear leader put your money where your mouth is a help your leader leader out here,0.0,0.8555,0.3333333333333333
great he has fines he wont pay and can run his con schemes again after 3 years another slap on the wrist for trump america talks a lot about justice for all which really applies to you,-0.6,0.8554,0.5
362 million dollars lmfaoooooo now thats u make america great againi love ittt,0.5,0.8519,0.65
lol they say that the wheels of justice turn slowly when i imagine the wheels of justice i see a gigantic yellow road compactor rolling over trump at one inch per day and it just caught his toes should have happened decades ago but it will be sweet to watch,0.6,0.8519,0.2125
trump is now a felon as well as an insurrectionist and hes still in the running to be president one thing the constitution doesnt provide for i read that the reason was the founding fathers believed the voters would make good choices not electing a criminal what a myopic view that turned out to be unless trump is elected and dismantles the constitution the way hitler did in germany to take power i think the constitutions ready for another amendment a convicted felon as a us president does the office have any credibility left,-0.6,0.851,0.1249999999999999
18 years not paying taxes i guess you reap what you sew it says in the bible karma is real if you have to step over people to get rich the easier it come the easier it go,-0.5,0.8481,0.2875
what do you expect from a democratic political justice system he was guilty even before he went in the court room political corrupt justice at its best trump will prevail trump 2024,-0.2,0.8481,0.0
falling off my chair laughing truly could not happen to a nicer guy take care all its easy not to end up here dont make your tax statements do somersaults,0.8333333333333334,0.8479,0.4333333333333333
im so excited like a child at christmastotally overjoyed,1.0,0.847,0.375
what a joke i dont care who you are or if you like or hate trump this verdict can only be seen as a joke because any real estate person will tell you this is how business is done around the world including the us cases like this are the reason i will not vote for democrats cases like this put us all in danger both republicans and democrats the people that are happy at this outcome are only happy because they got trump i couldnt care less just know the justice system seems to be getting abused with cases like this,-0.75,0.846,0.119047619047619
all you supporters of t should sell your homes cars and retirement fundswhatever you have to save him dont worry when he gets back in power hell find you and pay everybody back just trust people just trust him,-0.9,0.8445,0.0
i love this comment section everyone here is cheering for political corruption while believing they are some how shielded from it because of political stance the pendulum swings both ways be careful what you are advocating,0.0,0.8442,0.1
looks like golf course fees have gone up lol the whole fraudulent family got there short arms and long pockets torn off them lmao what a great day for democracywooop wooop,-0.7,0.8442,0.3916666666666666
bout time will there be court seizure for all parties of assets to be sure its paid in full and not just on paper justice served,0.125,0.8442,0.425
justice delivered slow and sweet and americans are savoring every precious drop,0.8,0.8402,0.1833333333333333
i am a disciple of the almighty magnificent and great maga king trump2024,0.5,0.8402,0.9
donald please continue to use alina habba as your attorney its clear shes doing an awesome job,0.0,0.8402,0.55
just another bill for his most loyal maga supporters to pay up for theyre king lol,0.0,0.8384,0.5444444444444444
i really need help the police force every where is rapeing me im located in chicago illinois i may have known someone who own cells but i really need help they sits around in know my every move i dont understand how im located at the pacific garden mission please find me,-1.0,0.8363,0.3333333333333333
yes yes yes pay up stable genius,1.0,0.836,0.0
justice be done thank goodness,1.0,0.836,0.0
bunch of sickos gonna be great seeing sir trump win the election,0.9,0.836,0.8
i love how much he wins,0.6,0.836,0.4
the bible said god will be justice to lawyers and every make the law and be wrong justice i wait for gos him give the triumph,-0.5,0.836,-0.5
lmfao hey donnie wheres all the winning remember what you said so much winning youll get tired of it and your down 442 million legal fees here comes rico pab,0.0,0.836,0.1288888888888889
a credible judge who needs a law clerk to sit with him to change his depends the washington media are orgasmic coming all over themselves trump haters are screaming in what can best described as the only carnal satisfaction they have ever had so going forward all democrat business need to be audited any of them who sold their businesses above assessed values need to be tried in court like trump all private homes need to be audited and recorded anyone selling their home at market value needs to be tried in court,-0.65,0.836,0.2799999999999999
thank you lord for this answered prayer may dt find you someday and repent but in the mean time thank you for bringing your judgement to the light of day may you continue with each case showing your power while you put stumbling blocks in the way of dts attorneys and anyone who backs this criminal and his family praying for them to come out of this but thankful your powerful judgement has come to pass amen,0.35,0.8338,-0.003125
i hope that people dont think that fraud is not a crime because if they do maybe they should do it and find out for themselves,-0.6,0.8326,0.0
so maybe a little sidelight is that when you hire lawyers you might look for the ones who are really smart not fake smart,0.2,0.8318,0.1227678571428571
the comments are hilarious thanks for the laughs,1.0,0.8316,0.35
happy friday donald have a great weekend,0.0,0.8316,0.8
what a beautiful day for law and order in america congratulations to the prosecutors and the judge who didnt cow down to the mob tactics vote blue,0.0,0.8316,0.1402777777777777
beautiful just beautiful now lock him up,1.0,0.8316,0.85
god bless donald trump and god bless america,0.65,0.8316,0.0
look at all the stupid communists celebrating a corrupt justice system going after a political opponent you guys would make great citizens in george orwells 1984,0.0,0.8316,-0.1249999999999999
lol the potato joes sec just gave the go ahead for trump medias merger with dwac truth social trump could get a stake worth 4 billion lol,0.5,0.8316,0.3666666666666667
hahahaha couldnt have happened to a nicer guy hopefully there will be more good news coming,0.75,0.8313,0.4666666666666666
please enlighten me how is he going to pay all this a presidents salary is about 400000 per year so say he wins this year can he pay up,-0.5,0.83,0.3
i like presidents who arent rapists and fraudsters,-1.0,0.828,0.0
fantastic bravo great news,1.0,0.8271,0.6000000000000001
if donald needs a place to stayi have a cabin in northern canadano electricity or running water but it has a woodstove that he will like if he enjoys chopping wood,0.0,0.8271,0.0
stop using the courts for political gain im sure there is many liberal investors doing the same in new york but not being punished this judge needs to be punished,-0.25,0.8267,0.2272727272727272
trump just won the presidential election by a landslide congratulations,1.0,0.8225,0.0
ha ha ha ha lot of zeros here,-0.6,0.8225,0.0
hemorrhaging so much money because you didnt want to pay your lawyer cohen surely making you pay donald trump the gift that keeps on giving,-1.0,0.821,0.35
mar a largo for sale pristine condition twice as big as you might guess hidden secret documents nice view pure air price just 500 billion dollars good price greetings donald your orange jesus,0.25,0.8176,0.1579365079365079
justice is making america great again,0.0,0.8176,0.8
congrats new york now no one will invest in the city because of it nice going lib tards lmfao,-0.9,0.8176,0.3681818181818181
communist tactics being employed laughable laughable laughable last time watching this channel wish you all the best,-0.28,0.8176,-0.1
all the winning making accountability great again one ruling at a time,0.583,0.8176,0.65
that judge looks like hes been out for trump for years political hit job for sure perfect timing for election interference,-1.0,0.8176,0.5
good i hope this is the beginning of his end im tired of hearing anything from or about any and all trumps if baron was smart as soon as he is old enough he should change his name and move to europe the trump name will mean nothing good in history,0.0,0.8176,0.1431122448979591
its a great day for justice now go put him in jail fani,0.0,0.8176,0.35
he was successful business he think he would get thru with the crooked deals to be a success business man nothing last forever,0.0,0.8176,0.2625
so a single judge in new york rules on the property values in florida even though they are clearly 3 times the size of neighboring properties they should somehow be of the same value this is just another one of many partisan attempts to discredit trump when its clear that the democrats and its lackey news organizations like cnn lack any credibility enjoy your inevitable bankruptcy cnn you worked really hard to be this incompetent,-0.625,0.8167,0.0523268398268398
or judicial system is sit trump should have got a life sentence at least a minimum of 20 yearstrump always gets special treatment hillary never got this special treatment when are they going to fix this maybe biden can get some special treatment,-0.5,0.8126,0.1928571428571428
good work wish the judgement was larger it would be nice to see trump on an on ramp somewhere begging for change,0.0,0.8126,0.4333333333333333
the funniest part of this is the maga people who live in trailer parks giving their expert opinions about the real value of mara largo,0.0,0.8126,0.1681818181818181
dear liberals good luck collecting on that trump will be president later this year and biden will be just an ugly memory enjoy your hollow victories your time is coming,-0.8,0.8126,0.06
hahaha successful much donnie cough up the money von schitzenpants,-0.2,0.8126,0.3833333333333333
goodbye democracy all you democrats who are celebrating will not be celebrating when the now new political weaponization of the judicial system gets turned on you and it will clown show,-0.5,0.8126,0.0681818181818181
wow seems to be a war on white males or any one white ok great this is where we are ok lets see what happens,-0.5,0.8126,0.3166666666666666
so much winning i cant believe how much winning has gone on since 2016,1.0,0.8104,0.5
that guy living in a cardboard box down the street is now officially richer than mango mussolini congratulations dude,0.0,0.8074,-0.1555555555555555
after this imagine everyone by his side leaves him because he clearly wont be able to pay his security or fake friends hahaha how would he campaign,-0.1,0.8074,0.075
great so all that money goes to us right not just into another old mans pockets that doesnt need it whadda ya mean we ain seein a dime of it why would i even care about this then,-0.6,0.8074,0.2183035714285714
not much difference between us and putins legal system is america going to send him to a gulag and mistreat him until he dies the message is clear dont stand up to the deep state love from england,-0.66,0.8074,0.1399999999999999
god bless americas justice system today tomorrow and forever amen,1.0,0.8074,0.0
wow her over stated how much he is worth yet gets fined 355 million doesnt seem poor,0.2,0.8049,0.0
trumps a lucky fellow doj was asking for 370m and the judge has awarded only 366m against the family as i calculate it jareds 2billion will probably help,0.1,0.802,0.1666666666666666
e jen carol5 million then another 833 million and this 355 million he will have to sell asset to pay all this its not jail yet but a great start4433 million,0.0,0.802,0.425
his dirtpoor cultists will be happy to pay the bill for him all the wealthy people he gave tax cuts to will just flip him off and laugh,-0.825,0.802,0.5333333333333333
hooray keep it going congratulations to michael cohen,1.0,0.802,0.0
this guy is a con like his father being rich he can buy his freedom unlike averagfolks will be in jail for years if americans vote for this guy it will be sad time to say the least,0.0,0.802,-0.1312499999999999
damn maga mutants you best get a good nights sleep so you can get up nice and early to start making those paychecks for daddys bills,-0.8,0.802,0.6
anybody that supports the democrats is supporting communismthat is a true fact and if you know anything about socialism and communismyou can actually see it happening in this country with the democrats as long as bidens been in office democrats in you will see socialism and communismand with everything they do,-0.4,0.802,0.1374999999999999
america and their free and fair election this is a clear politicial witchhunt,-0.5,0.802,0.4000000000000001
best of luck mr trump,0.2,0.802,1.0
congratulations to all the decent and honest americans justice has been served the nob boss and his criminal history are catching up with him,0.0,0.802,0.2416666666666666
fat chance ever seeing a cent donald trump is a very smart man his funds are completely protected from removal by anyoneyou knowlike soros and gates,0.15,0.8012,0.1892857142857142
totally not a political prosecution no siree nothing to see here no other property constructor ever does anything like this on ever single property they put up for collateral,-1.0,0.8002,-0.0029761904761904
just another puppet pos in a black robe who is on soross payroll this despite the fact that the state of new joke york did not prove any monetary loss and the banks that trump supposedly defrauded testified in his defense lmfao enjoy being completely reversed on appeal and trump will be president by then,-0.75,0.7964,0.1174242424242424
love it trumps thug sons 4 million each its good friday,0.6,0.7964,0.6
i love feel good stories,0.8,0.7964,0.6
good luck getting paid professional con with clowns helping him,-0.392,0.7964,0.3999999999999999
i am not crying at all i cant wait until president trump walks back in the white house i have grand kids normal ones being raised not to be wimps and treat normal people people with respect but not to take any crap from anyone stand tall and strong because they are americans and were born here,0.8,0.7962,0.0666666666666666
trump and his goons still got off easy even with the fines im certain if i defrauded new york of 5k id get jail time and a lifetime ban from being able to run a business in new york im also sure his cult will be more than happy to pay of that fine,-0.8,0.7951,0.3537012987012987
appeal to supreme court justice will be served,0.0,0.7906,0.0
look how happy they look glad cnn posts without bias,0.0,0.7903,0.65
trump is still winning it doesnt matter what happens at this point he is invincible from any loss of support he could commit genocide in pakistan and no one would bat an eye,0.0,0.7861,0.5
sec just cleared 10 billion dollar truth social media deal he will own over 5 billion of it 330 million he can wipe his a with it love it try again vampire marxist judge,0.4456,0.7845,0.2583333333333333
