comment,sentiment_gemini,cluster
if the 70 million people thats gonna vote for trump pay 5 on his campaign website hell make that back over night or over the next 4 months nothing will stop trump from possibly winning if he goes to jail he can legally govern from jail also,0.5,0
you got to love this he is finally paying for what he is done illegal in new york,0.5,0
hhahahaha 355 millions dollars to be paid by ex president of usa no one is above the law works today,0.5,0
trumps not paying a penny and will be all your president once again how do u like those apples,0.5,0
hahahahahahahahahahahahahahaha breathes hahahahahahahahahahahaha now watch maga shell out money to pay his bills hope the crap mugs and collectors cards are worth it,0.5,0
about time he pays up,0.5,0
lol the potato joes sec just gave the go ahead for trump medias merger with dwac truth social trump could get a stake worth 4 billion lol,0.5,0
hey magano worriestrump is bigly rich this is a nothing burger trump is probably laughing because of how little money this is good job trump,0.5,0
not a problem according to trump maralago is worth 15b which means he would stand to profit 12b,0.5,0
i heard jared recently tripped and fell into a hole full of cash im sure if you ask nicely you guys could negotiate a loanstandard interest fees not withstanding lol,0.5,0
glad i dont live in nyi own an apartment building and condos and i always want the best deal from the bank bank happy im happy government mind your own business,0.45,0
who did he fraud he paid everyone back lmao,0.45,0
sec just cleared 10 billion dollar truth social media deal he will own over 5 billion of it 330 million he can wipe his a with it love it try again vampire marxist judge,0.4456,0
its not 355 its 354 millions 1m is very huge to me,0.4,0
for sale trump tower taking reasonable offers,0.4,0
matthew 19 through 21 ŕich people give to the poor and jesus said come with me,0.4,0
couldnt happen to a nicer guy you dance trump you pay the fiddler,0.4,0
they made him pay his fair share,0.4,0
thats pocket change for a multi billionaire,0.4,0
we got this twice that in the campaign fund more coming in ppl we are americans we got this your talking millions were saving billions dont be stupid we got thislmao,0.4,0
he got that money yall tripping if you think he dont hell likely try to bring it to a higher court chii but this just the case in nyc lmaoo,0.4,0
this is awesome he finally got whats coming we all have to pay if we commit fraud etc finally he did,0.392,0
can we just give hillary clinton credit she spoke on his taxes first now look,0.34,0
trump is proudly a multi billionaire a billion is a thousand million so whats the big deal about paying 355 million if hes a multi billionaire thats more than 2 billion 2000 million so trump must still have at least 1645 million thats 16 billion and still call himself a billionaire not a mere lowlife millionaire this invites the question if hes so concerned about having to pay out 355 million does he really have that much or has he been posing pretending to be a billionaire,0.3333,0
trump still got off easy he is not banned to do business in new york regardless of the fine,0.3262,0
trump sons are banned from being executives or on boards of directors of any ny company or company doing business in ny for the next two years for the boys or three years for djt all the good stuff is in the last three or so pages of the document good news for them is they can keep the business license since theres an independent monitor overseeing the financial stuff,0.3,0
he is so rich it is loose change to him as he clams,0.3,0
trump i made taylor swift so much money she should pay this much for me,0.3,0
bravo add in the carol it adds up to over 442 million show us the money blimpo,0.278,0
lol that money will never be paid and trump will be president again these ass clowns are throwing everything they got at him and they still cant get him on nothing but maybe he slandered somebody lol its a lot of money for slander,0.264,0
and mar a lago is worth 18 mil,0.25,0
good to see donald is made to pay and relinquish money he loves so much,0.25,0
they trying to do everything they can to break him i will pay 2000 a month,0.25,0
fabulous hopefully that with the e jean carroll award will bankrupt trump,0.25,0
a few dollars from half of his supporters covers this shit easily,0.25,0
he is a billionaire he can pay it right,0.25,0
this should be no problem for trump hes a billionaire,0.25,0
the banks clearly said they were paid and would do business with trump againpeople are blinded by hate for trump,0.25,0
trump is a billionaire so no big deal no jail time sweet,0.25,0
he will be more popular and all bills will be paid by his followers,0.25,0
not a big enough of a fine putin will pay that bill he has the money,0.25,0
id buy maralago for 18 million where do i sign up for that,0.236,0
354 million hey donald keep the change,0.2344,0
follow the money,0.2147,0
he can pay it no big deal and im voting for him 100 still trump2024,0.2109,0
let me get this straight new york and the banks were very incompetent for decades letting trump over inflate the value of his property i guess that would also mean he was paying to much in property taxes until he decided to run for president again i also question why no other developer has been charged seems like trump would not be the only company doing this trying to inflate so they can get bigger loans,-0.22,0
i smell a bigly bankruptcy coming poor rudy definitely will not be getting paid remember when he told hillary hes smart stable genius strikes again,-0.25,0
so the penalty for claiming that you are more rich than you are is 355 million dollars,-0.25,0
hey donald remember ya gotta pay your bills,-0.25,0
his sons are liable what about his daughter and son in law after his son in law received 2 billion dollars from the saudis are those two going to run trumps companies anybody know,-0.25,0
trump is a successful businessman the business is scamming americans but he sure is successful at it,-0.25,0
i think rudy will be ignoring calls from trump tonight looking for a loan the saudis will be fretting that the 2billion doesnt go missing to maralago,-0.25,0
the citizens are the victim how dumb are these experts trump inc never paid the correct property taxes,-0.25,0
you think that the bidens havent manipulated their way to being millionaires all the 1 have manipulated banks and the irs this is a fucking joke trump is the most disrespected president of all time you wouldnt ever guess that he was president,-0.25,0
the 355 million order will be reversed on appeal the funds go to ny state general fund no damage or funds to banks or consumers trump still works with these banks note in a real estate you dont know the true property value until you sell a property,-0.25,0
92 pages to say guilty as sin pay at the door now i know why i didnt go to law school both of his male spawn and his not really an accountant but he played one at trumporg cfo too long overdue,-0.25,0
plus interest since 2019 sure hope he controls his bp thats a lot of stress,-0.25,0
wolf thinks 355 million is too harsh when they put al capone away for tax fraud was it solely for that offence no it was to get a murderous gangster off the street hitler is responsible for fifty million deaths my guess is trump could cause the death of billions fight him with everything you got,-0.25,0
there needs to be a trump fraud through the years retrospective,-0.25,0
funny how other businesses manage to be nimble honestly using generally accepted accounting principles and being transparent about their finances it would really help these discussions if you featured successful honest people who are doing well for comparison,-0.25,0
here come the fundraising emails,-0.25,0
what are you going to do now donald trump ask the americans to pay your fraud charges through your un american campaigns interesting all of your loyal cronies that helped you in the past you abandoned now you want us to help you my vote is for nickie haley i do not want a dictator for the united states not even for one day or one second now pay your judgement on a timely manner after all you stated you are a multi billionaire so what is 358 million dollars to you should be a drop in the bucket oh we forgot to mention pay your attorneys you already burned a bunch,-0.25,0
how about the other people who pah their taxes while he cheats to not pay what he owes thus there is a victim the other taxpayers,-0.25,0
trump i wish i could get a huge loan i want a ferrari,-0.25,0
trump play the mega millions tonight and you will win 457 million to be honest you would probably have to give it all away to pay your lawyers anyway smh,-0.25,0
yah never knew him to pay bills without years of legal delays never do work for trump corporations former controller for major contractor they were black listed,-0.25,0
trump will need to sell a ton more nft cards,-0.25,0
trump tell putin to pay it,-0.25,0
you are stealing trumps money that will come back on you someday i wish i could be around to see it,-0.25,0
damn how can they just ruin somebody just out of no wheremore money more problems,-0.25,0
we have taken enough of this poor mans money after his next trial lets send him to prison,-0.26,0
you maga better buy his new bobblehead dolls buy like 5 for kids and grandkids if not you support sleepy joe amd are a rinodeep statemarxistsocialist,-0.262,0
dont forget the interest on 10 years at 9 that will be added,-0.3,0
nobody will bond his other lossmr billionaire will be putting another statement asking for just watch,-0.3,0
cue the campaign donation emails,-0.3,0
trump might owe more than some of the smaller nato countries,-0.3,0
now we know the plan to pay for migrants,-0.3,0
hes not going to pay something he doesnt have,-0.3,0
he will never have to pay it,-0.3,0
i hope he will pay,-0.3,0
this is the result of not providing a full accounting of just what kind of game was being played here in this scenario there were many companies that were worth more if they were dismantled and have their assets soldoff so the companies were worth more is they were soldoff in pieces especially their retirement funds set aside by law force the company into bankruptcy this goes to inside knowledge and and indepth analysis of the overall health of a company and whether they were vulnerable to this type of scam the failure to go beyond the apparent by the media is a form of malpractice,-0.3,0
lets see if he pays like he wanted nato to pay knowing him he wont pay if his maga loyalists loves him so much they need to pay for him,-0.3,0
354 million dollar judgment a real irs aduit will probably follow,-0.3,0
im disappointed irs only a three year ban,-0.3,0
now trump pay your dam billsthe ironylets go blue,-0.3,0
a drop in the bucket for the multi multi self proclaimed billionaire,-0.3,0
this should be titled rnc needs to step up fundraising to pay for trumps legal bills,-0.3,0
the fascist judge also fined trump another 80 million in interest dating back from when the banks gave trump the loans,-0.3,0
wonder exactly how long it will take for the trump org to try and pull a fast one on the assigned monitor these people are addicted to committing fraud hmm no victimlets think about that logicallyumm city of new york tax revenue in turn programs which may have benefited by that money banks being ripped off not really caring about the bank itself but who do you think that loss is passed down too you and me increased fees etc contractors who got ripped off them period actual direct victims all that comment proves is exactly how disconnected trump and his cronies are from normal people and how they dont actually give a crap,-0.3,0
trump is done you trump bootlickers and loyalists can keep living on planet maga if you want to but trump did this to himself and it was 77 years in the making maga is not the majority and a guy who cant even be trusted to run a business sure as hell shouldnt be trusted to run the most powerful country in the world making trump president again would be like putting bernie madoff over the federal reserve,-0.3,0
just think he couldve been on the up and up and only had to pay 168 million in interest instead,-0.3,0
hell need an increase in his allowance,-0.3,0
but hes going to make his maga people pay for it,-0.3,0
maybe trump can sue georgia for fani willis actions for 340 million,-0.3,0
lock the contrump up is long overduehe owes it to the people most specially to ny he calls biden crooked yet he is what a con imo,-0.3,0
trump got caught with fraud does a bear shit in the woods,-0.3,0
he has to look for the money and pay,-0.3,0
doing business for 40 years no interest in getting trump he donated to them he runs for president every black soros funded politician in the country indicts him lol,-0.3,0
talking heads in msm are literally saying the banks made money so theres no victim what about the people of new york clowns,-0.3,0
they do need a monitor their cfo said he did not know generally accepted accounting principles neither did his nepobosses,-0.3,0
dems now that we couldnt stop him and he is winnig lets drain his bank account because he wants to drain our swamp oh no wait he can make 10 million a day just by fundraising why people love trump and hate us,-0.3,0
he needs to pay his bills if he doesnt pay his bills biden should send him to russia or iran and we should encourage them to do whatever the hell they want,-0.3,0
so trump finally has to pay some tax,-0.3,0
and everyday he doesnt pay the interest is adding up,-0.3,0
i like presidents that werent fined 355 million,-0.3,0
i am rich i am really rich yes sir we know and we know you will not have any problems paying us 355 million,-0.3,0
he only gave him 3 years of not doing business in new york city youre kidding another pat on the back,-0.3,0
instead of the mexicans paying for that huge wall maybe they can pay his huge legal bills,-0.308,0
how about the fraud on the white house page under current president saying they are putting money back in americans hands is that not fraud then to lol wtf,-0.3112903225806451,0
businesss and wives should not trust trump,-0.317,0
people were hurt especially if their retirement accounts were raided and they had to rely on the government guaranty fund which would pay a substantially less amount than the union or company promised in negotiations and give backs this is criminal america at its worst no one was harmed is a croc of chit the banks made money is this arrangement and should be charged as well since they assisted in the fraud on the publicworkers,-0.318,0
awesome job judge thank youall this conman wants is the peoples money not a care in the world about the grassroots and the people in general,-0.327,0
pay up stiff,-0.33,0
i cant believe they only gave him three years prohibition on doing business in ny and sons only 2,-0.333,0
trump has been crooked for decades glad its catching up to him,-0.333,0
91 felony indictments 2 impeachmemts 1 fake university shutdown 2 fake charities shutdown 20 something sexual abuse charges its hard to keep track of the crime i recall when jimmy carter took office he voluntarily sold his peanut farm to avoid even the appearance of a conflict of intrest,-0.3333333333333333,0
mr trump are you tired of winning yet 364 million pay up dude,-0.35,0
if he gets to the white house again hell pay hes bills with our money,-0.35,0
as a republican ive been donating a lot so far my children are a bit hungry but they will understand we need to rescue our billionaire president,-0.35,0
former presidant donald j trump frauded the treasury direct protected securities tips t bills bond i bonds ee sensitive information,-0.35,0
hey donaldclose all your ny businesses and let all those people go find new jobs then incorporate all your business outside of delaware like elon is doing and lets start teaching these idiots a lesson in their wallet,-0.353,0
trump is a perfect example of a looser he went after cohen the guy that knew all the dirty dealings how stupid can one get 354millions here about 90millions for the defamation case i hope china or the saudis can bail him out,-0.36,0
trump will never pay he never does,-0.361,0
should have been 500 million,-0.3703471689716725,0
trump will not pay a cent because its all a tool of the left that hate him so much because of the good he did in 4 years that they couldnt do in decades,-0.375,0
time to up those merchandise fundraising and etc sales mr trump because we know you dont have this much cashmr im a billionaire,-0.3835,0
good luck getting paid professional con with clowns helping him,-0.392,0
is no obvious victim there actually are victims as of 2009 or so banks were forced to put a cap on what they could loan out by lying about his financial situation trump was taking loans away from people that otherwise could have gotten them okay we cant specifically name them but that is the situation anyway you know whats a great analogy for this nobody got hurt defense a cop pulls you over and says were you drinking and you say yep but i didnt hurt anybody and as we all know the cop at this point shrugs and says youre right on your way,-0.4,0
pay up citizen you know he is breaking shit,-0.4,0
this is so bs those lenders have their own a appraiser and what are these people talking,-0.4,0
this is not a big loss for trump the gqp will gleefully pay this and any other fine sanction etc daily reminder republicans every donation you make to your gqp is a direct payment to e jean carroll have a lovely day,-0.4,0
dirty don claims to be worth billions though so this is no big deal right,-0.4,0
oh oys about the money hence the reason why the so called journalists dosent want to read what he said,-0.4,0
real estate fraud rich folks gaming the system is another reason the rent is too damn high,-0.4,0
maga will say its smart business to go bankrupt to commit crimes and fraud and very smart to end up in court and have to pay millions in fines,-0.4,0
the orange orangutan is about to broke oh waitmaga voters will donate money to pay his bills what a clown show,-0.4,0
new york would give trump towers over to the migrants then they re going to want trump back again snd i hope trump sues them,-0.4,0
if it happend to trump it will surely happen to any person regardless how much money you have america wake up to what is going on,-0.4,0
i bet all the businesses 45 has not paid over decades are doing a happy dance,-0.4,0
should be ordered to pay the amount with he 7days he so rich,-0.4,0
new york stole this money from trump to pay for all the illegals its all a scam,-0.4,0
he has around 40 million cult like supporters hell asked them for 20 each to pay it off half hell tell them that he will pay the rest,-0.4,0
crooked biden is running out of money so he will fine anybody to get money to pursue his fraudulent activityengoron and james are crooks just like bidenhope they all end up in jail when trump is electedyou should support trump for being an innocent victim and condemn crooks like biden and his corrupt acolytesif you want to be a proper channel you must learn to give correct news,-0.4,0
enough of this spitting on the faces of taxpayers with letitia acting like a king and adams giving money to the illegals call for their usurping,-0.4,0
smelly trump also had a ghost loan of 48 million on a set of his books the financial monitor retired judge barbara jones who was appointed by judge engoron to monitor the trump business finances the loan simply didnt exist but was on the books it was bad boy loan from trump to trump i think it was a forgiven loan by deutsche bank he kept on the books so he wouldnt have to pay taxes on it,-0.4,0
eriks wife will be putting in extra time sucking gullibles into donaing to his defencesorryhis campaign fundswho gets paid firstcarroll fraud guyslawyersalready begging for fund raising over being a victim,-0.4,0
if i were trump sell trump tower and anything he has going on in nyc get out of the blue states and head down to florida,-0.4,0
trump properties need to be sold off he purchased properties golf courses mar a largo etc with money he obtained illegally did we learn anything from sam bankman fried ftx etcall the firms that passed the loans should be hit with fines as well they signed off on fraudulent documents to allow trump to use real estate as a ponzi scam,-0.4,0
that one buck for every citizen of the united states i will not be paying my portion thank you,-0.4,0
complete bogus will get retrial and not guilty all you fools that hate banks decide your wealth for loans not the person applying for one trust me go to the bank for a million dollar loan and see what reds are needed to get it yes this trail if you call it that is just that simple hey hows brandon treating ya along with all the nyc demons giving your money to illegal intruders now theyre getting prepaid amex cards at 100000 the cost for nyc taxpayers 51 million how ya feeling as our less fortunate get ignored challenge me on any of brandon policies and ill crush you bring it on but im sure it will be all scared quiet crickets,-0.4,0
i really hoped for closer to 500k,-0.4,0
absolute bs theyre trying to bankrupt him so he cant run just know a stolen election will not fly this time trust that,-0.4,0
there banks all got there money and no one lost out something not right here,-0.4,0
crime family trump 354 million trump 4 million eric trump 4 million don trump jr pay up,-0.4,0
its time for them trump boys to get a job junior can work at fast food eric can live off his wife,-0.4,0
he will not be too worried as his maga morons will pay for most of it,-0.4,0
the comments here are so ignorant trump is getting the book thrown at for something nearly every independent business owner does it is simply the way the system works the only victims here would be insurance corporations or huge banks in the event of a total loss which of course never happened,-0.4,0
oh this is terrible i feel just awful for the trumps what are they going to do now actual work watch ill bet the price of trump paraphenalia is gonna drop like a stone now should be able to pick up that red hat for 50 cents at garage sales soon,-0.4,0
i wish the reporters would ask him about paying his bills when he wants our nato allies about paying their bills,-0.4,0
this is gettin expensive but when you have billions this is just a drop in the bucket trump does have billions so hes good right drinks beer whilst calculating how in the hell this dude is affording all of these legal contretemps,-0.4,0
what a fraudster trump family finally justice wonder if doners will be ask to donate even more and some will give too sad,-0.4,0
nobody is curious that all these cases just so happen to start when he is running for the presidency,-0.4,0
poor donald no really poor donald,-0.4,0
what such an incredibly rich superbillionaire needed loans for is beyond me unless hes a bullionaire,-0.4,0
for what he hit loans paid them off and the banks made millions for what to cripple him so he dont become president again liars manipulators hypocrites and god is judge and thats what try dont understand,-0.4,0
that con man owes so many people he will never pay others but he wants our nato allies to pay,-0.4,0
trumps a multibillionaire so this should be petty cash for him right trumptards,-0.4,0
pay up deadbeat,-0.4,0
ill bet you my left arm trump isnt going to pay,-0.402,0
could felon muskovite let him some dollars rudi cant,-0.4145519,0
2 billion still unaccounted for whats up with that,-0.42,0
trump is a selfmade insert sarcasm billionaire right time to pay,-0.421,0
you trump the mafia boss are not dealing with people that will sale their soul to the devil they are people out there that will protect america from gullibles like you trump,-0.4222222222222223,0
hope the donors are wise to him or else their contributions will go to pay off this but hell claim bankruptcy will the taxpayers carry his debt then or does that not go away,-0.429,0
meanwhile the guy who robs the corner store gets 5 years in prison,-0.434,0
it was ok for expresidential agent orange to take money from the society of united states now he has to give all the money back pay the piper buddy time to pay the piper,-0.444,0
trump you have to pay your bills,-0.4459,0
come on trumpsters help him give your money for a donation,-0.45,0
i wonder if the banks will sue him next for lying to them,-0.45,0
i call for a complete boycott of ny and nyc all tourism and all business interestlet the people who kicked him out pick up the tax bill lololol,-0.456,0
trump let the grift begin we need more donors wc fields said theres a sucker born every minute sucker is spelled maga,-0.4658,0
pocket change for billionaire theliar45 is very very very very rich now its appeal time biden is so successful in manipulating the courts again sarcasm,-0.467,0
200 million people who love trump van bail him outno amount t of mo ey will be able to rebuild nyc after we boycott business and tourismnyc citizens can pick up the tax bill nowlolol,-0.485,0
he will appeal this but money is nothing to him,-0.4861,0
if you are giving to trumps campaign you are not yhwh you are up paying for this mans sins he is using your campaign dollars to pay his legal fees why you would give you hard earned money money to any politician is bewildering let alone someone who is broke and in debt,-0.488,0
will the banks be next to sue the trumps,-0.5,0
only a three year ban wtf the ban should be as long as he was an officer of his dump organization,-0.5,0
yes trump knowingly misrepresented the value of his properties to loans yes he was unrepentant but this prosecution undermines the rule of law a highly partisan democratic attorney general has brought a fraud action against a real estate developer for fraud in connection with loans where no one lost any money this is a unique prosecution that looks blatantly political i dont like trump but this is very bad precedent this will gain trump tremendous political support from those who value evenhanded justice it was a stupid move by the ag,-0.5,0
not 1 charge against the corrupt democrats theyre paid to take him out,-0.5,0
between this and the rape case he is at half a billion dollars in the hole sounds like he is going to be selling assets before long to pay his debts,-0.5,0
trump figured out that he doesnt need to run businesses anymore he can just grift his cult base for however much he needs as long as the keep giving him money hell keep taking it,-0.5,0
yes limit the right to do businessa grifter finally getting some consequences,-0.5,0
pay your bills donald chimp,-0.5,0
please enlighten me how is he going to pay all this a presidents salary is about 400000 per year so say he wins this year can he pay up,-0.5,0
guess they have to dig up ivanka and get some cash,-0.5,0
i have no pity on this man he has taken money from everyone,-0.5,0
donald j trump is the king of debt promised to reduce the national debt then he raised the debt 78trillion and his tax cuts for the rich made it surge add in the pandemic and he oversaw the thirdbiggest deficit increase of any president more of that no thanks vote blue accross the board always and save our democracy social security and medicare the supreme court is now compromised go joe 2024,-0.5,0
that money will be used to house and suport all the illegals that continue to come to nyc,-0.5,0
should be no big deal to pay since hes always going on and on about being a billionaire orange mussolini is done,-0.5,0
next time i get a mortgage i will do my own valuation i guess,-0.5,0
hey trumps look in the rear view mirror you see that beautiful city behind you yeah dont go back for 3 years oh and thatll be 355000000 for that hot dog,-0.5,0
but yet people want him to be our president again lets wake up if we dont pay our bills we get fried biden is not for us and neither is trump biden has placed a big burden with all the illegals and crimes rising up not to forget all money given to illegals when the us needs much help then we have trump and son and whoever else committed fraud and other crooked things is exhausting,-0.5,0
he will just move his businesses to nj,-0.5,0
now donald is not a billioner anymore,-0.5,0
355 million on top of 64 million when will his supporters understand he is a con man the amount of evidence of wrong doing the da has to have in order for them to successfully prosecute someone in this way has to be astronomical,-0.5,0
so how much is that with the interest,-0.5,0
he is all ready sending out emails asking for more money,-0.5,0
what everyone keeps ignoring is that its not only the banks who were defrauded the taxpayers were both in new york and the rest of the country 1 by reducing the valuation of the properties for tax purposes he paid lower property tax to the localities 2 by inflating the valuations for loans he reduced the profits of the banks which is where the 370m came from and that reduced the taxes that the banks paid to the city state and federal governments you and i paid for these tax shortfalls out of our own pockets,-0.5,0
self made millionaire hes a joke and people want him to be president no wonder world is laughing at republican party thats whyhe didnt released his taxes,-0.5,0
jared kushner has 15 billion from the saudis he can loan trump,-0.5,0
i doubt hell pay a penny and then in five years hell get his licenses again what kind of crap is this,-0.5,0
how is he gonna appeal he has to put that cash up to do so he doesnt have that liquidity,-0.5,0
republicans are okay with paying his bills for him lmao but wholeheartedly oppose our entitlements,-0.5,0
lolol thats over a billion dollars so far what a loser,-0.5,0
why not 355 trillion that would make as much sense so who was damaged to the tune of 355 million dollars,-0.5,0
trump should sell all his properties and leave new york,-0.5,0
yeah some maga supporters are gonna go bankrupt too paying trumps bills,-0.5,0
trump will get the money back from this maga stupid,-0.5,0
the tax payer is the victim obviously,-0.5,0
i almost feel bad for him because we all know he does not have that type of money,-0.5,0
trump wont pay nothing military tribunals coming soon,-0.5,0
may be the rnc can pay this for him and the lemmings will keep sending their campaign checks in,-0.5,0
trump is now 433 million in the hole send him all your money magas he knows how to bankrupt you,-0.5,0
doesnt he have to pay interest on that money,-0.5,0
with this new judgment against him he owes egene curl 88 million 355 million you do the math,-0.5,0
his entire life appears to have been a falsehood and fraud what a loser,-0.5,0
almost up to half billion he owes over 440mil in two civil judgements,-0.5,0
to quote nelson ha ha to quote vlad where my money btch,-0.5,0
that is really exciting but lets see if he actually pays a dime he is probably going to try to fight it and then he will use his supporters money to pay for this,-0.5,0
looks like he has to call vladolf putler for some cash,-0.5,0
you heard it maga you owe 355 million start pledging,-0.5,0
i bet he claims it as losses on his taxes,-0.5,0
hey thats nothing for a billionaire oh wait no its his foolish followers who will pay for it,-0.5,0
were just about into ww3 three conflicts raging china russia and israel our money is now worth half what it was 3 years ago an invading army was let in by biden and is gathering arms and getting readyfor an attack we have islamic terror shutting down traffic and attacking people our police are hand cuffed so they cant help us with crime we have fake climate change destroying our lives but at least we dont have trump,-0.5,0
trump still gets to do real estate business in new york total bs,-0.5,0
see hes not going to jail thats like 50 bucks in wallet and he will stall in moneys nothing when you got money its a joke,-0.5,0
wow does the rnc even have that kind of money,-0.5,0
them chickens just keep coming home to roost lets hope this trend continues in his criminal cases i hope this breaks him he is not as rich as he claims to be,-0.5,0
isnt the victim the entire city and state of ny wouldnt that mean he hasnt been paying his federal taxes right either wouldnt that mean the entire country is the victim,-0.5,0
trump is rich he78 years old he have money to pay his billes rest his life ahahahah,-0.5,0
dont worry trumps cult members will pay everything,-0.5,0
his cult followers will pay it he doesnt have to worry theyre the same people who send their life savings to televangelists the dumbest people on the planet,-0.5,0
average guy here never cheated on my taxes or loan applications but somehow trumpers think its aok that this debauched rapist did exactly that,-0.5,0
if any average person had committed fraud they would serve a prison sentence and the amount trump has made by doing fraud he should get 20 years but it wont happen because hes rich,-0.5,0
355 million plus babysitting of his companies the ketchup will be thick on the walls of maralago tonight,-0.5,0
welp maga better pull out their credit cards and buy those nft trading cards donald needs cash,-0.5,0
leonard leo got 17 billion dollars of dark moneyto pay these kind of bills,-0.5,0
they are trying to bleed him of cash and when that doesnt work they will try to bleed him yes the democrats will do the unthinkable,-0.5,0
need that money for ukraine,-0.5,0
only a fool would think trump would have to pay that the supreme court loves him,-0.5,0
bs if trump is dishonest then do is judge egore or he wouldnt of been bought and would of came back with some integrity and thru this out from the start hes just as ugly in the end but the ppl that love this shit are blind led fools,-0.5,0
after the appeal watch how much trump pays in 10 year lol,-0.5,0
chump change donald not going to help you in prison,-0.5,0
who cares about the fucking moneythe point is that idiot needs to be charged of corupcion and he needs to be put on jailwho is posible hes running for presidentwhat a joke,-0.5,0
is 25 bucks a week too muchallowance,-0.5,0
does anyone believe this since when do banks and insurance companies not know value of property before giving loans banks need protection insurance companies are the victims are you kidding me all the loans that were paid back in full and they made profit no bank complained no insurance company sued the ag prosecuted without even one single victim meanwhile illegal immigrants beat cops and roam the streets thieves rob stores and are never arrested the tree of liberty might need some watering,-0.5,0
so this clown show of a trial is over for now i just have a few questions where is the money going to with no real victim is it going to help repair and clean up ny or to pay for more immigrants to come live for free,-0.5,0
wake me when the man actually starts paying until then i wont believe that rich men face actual consequences,-0.5,0
355 million is peanuts for donald trump he should have been barred banned and even disqualified from running for president,-0.5,0
well done trump you want nato countries to pay up but cant yourself what a massive hypocrite,-0.5,0
ny so broke they have to extort money,-0.5,0
there was no fraud all banks were paid in full the dems are doing to trump the same thing that putin and other dictators do to their opposition,-0.5,0
sadly this probably wont bankrupt him or teach him a lesson,-0.5,0
give him social payments to live on and make him live on it for an extended period,-0.5,0
why is everyone crying up here trump said hes a billionaire he should have plenty of money to cover this right,-0.5,0
heed the advice you had for nato donald pay up dont be delinquent,-0.5,0
we gonna see how deep his pockets be except for what he stash in china or russia,-0.5,0
it may be only a three year ban on doing business but it seems unlikely anybody in new york is ever going to do business wth trump ever again outside of the us it seems only slightly less unlikely i suppose in three years if he isnt in jail or completely broke i hear a lot of fingers being crossed he could start up again in republican states but what bank of repute what insurance company is going to cover any of these future ventures also with a criminal record hell have trouble getting a job i see trump finishing up as a right wing online radio host assuming he outlives prison,-0.5,0
i highly recommend trumps book the art of the deal how to lose the house then senate then presidency republican party then 355 million trump the great fraudster vote biden,-0.5,0
trump burried the mother of his kids on his golf court so he could save taxes,-0.5,0
also trump is hemorrhaging 510 million a month for his many legal bills most of the golf courses are running in the red too he is not the multi billionaire he pretends to be and that truth coming to light is going to make him behave in an even worse deranged manner,-0.5,0
florida wants to thank ny he will take all his money and buisness there dumercrats ruin everything they thouch,-0.5,0
should have been 364 billion,-0.5,0
i imagine that trumps boys are working the phones hard right now maybe the trump org will put on a nationally televised telethon to raise the money,-0.5,0
